ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
710,Arturo Vidal,CHI,Meio-Campista,Flamengo,35.0,1987.0,6.0,2.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.9,2.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,183.0,206.0,88.8,2822.0,625.0,98.0,104.0,94.2,68.0,71.0,95.8,10.0,16.0,62.5,7.0,2.0,28.6,2.5,0.71,0.0,0.0,13.7,0.0,5.0,5.0,3.0,2.0,0.0,5.0,41.7,7.0,1.0,1.0,2.0,7.0,5.0,0.0
715,Mathías Villasanti,PAR,Meio-Campista,Grêmio,26.0,1997.0,30.0,30.0,2645.0,29.4,4.0,6.0,10.0,4.0,0.0,0.0,8.0,1.0,1.6,1.6,3.5,5.1,32.0,150.0,32.0,0.14,0.2,0.34,0.14,0.34,0.05,0.12,0.17,0.05,0.17,1199.0,1387.0,86.4,18318.0,5814.0,617.0,674.0,91.5,465.0,529.0,87.9,63.0,93.0,67.7,19.0,9.0,47.4,0.65,0.31,0.21,0.44,19.0,0.0,94.0,58.0,46.0,37.0,11.0,42.0,36.5,73.0,11.0,36.0,34.0,128.0,48.0,0.0
717,Vinicius,BRA,Meio-Campista,Santos,23.0,1999.0,3.0,0.0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,25.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,Marcos Vinicius,BRA,Meio-Campista,Coritiba,25.0,1997.0,5.0,1.0,173.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,51.0,89.0,57.3,881.0,375.0,24.0,32.0,75.0,23.0,34.0,67.6,4.0,11.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,1.0,50.0,1.0,0.0,0.0,4.0,8.0,6.0,0.0
721,Mateus Vital,BRA,Meio-Campista,Cruzeiro,24.0,1998.0,32.0,23.0,1883.0,20.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.2,4.1,55.0,126.0,126.0,0.0,0.1,0.1,0.0,0.1,0.09,0.1,0.19,0.09,0.19,760.0,904.0,84.1,12461.0,3038.0,403.0,449.0,89.8,274.0,311.0,88.1,66.0,88.0,75.0,35.0,10.0,28.6,1.67,0.48,0.0,0.0,20.6,0.0,24.0,14.0,8.0,14.0,2.0,10.0,41.7,14.0,1.0,13.0,7.0,31.0,4.0,0.0
725,João Vitor,BRA,Meio-Campista,Grêmio,17.0,2005.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,60.0,13.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
727,Paulo Vitor,BRA,Meio-Campista,Cruzeiro,23.0,1999.0,8.0,0.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,67.0,76.0,88.2,1131.0,235.0,36.0,37.0,97.3,21.0,24.0,87.5,10.0,10.0,100.0,1.0,1.0,100.0,0.72,0.72,0.0,0.0,26.1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
728,Paulo Vitor,BRA,Meio-Campista,Atlético Mineiro,18.0,2004.0,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,279.0,92.0,8.0,8.0,100.0,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
737,José Welison,BRA,Meio-Campista,Fortaleza,27.0,1995.0,26.0,20.0,1671.0,18.6,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.1,2.3,19.0,105.0,31.0,0.05,0.11,0.16,0.05,0.16,0.06,0.06,0.12,0.06,0.12,692.0,860.0,80.5,12084.0,3388.0,305.0,338.0,90.2,288.0,342.0,84.2,74.0,117.0,63.2,30.0,5.0,16.7,1.62,0.27,0.03,0.2,27.4,4.0,49.0,30.0,20.0,25.0,4.0,18.0,52.9,16.0,5.0,19.0,23.0,72.0,24.0,0.0
738,João Wellington,BRA,Meio-Campista,Cruzeiro,19.0,2004.0,7.0,3.0,366.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,92.0,113.0,81.4,1298.0,424.0,58.0,65.0,89.2,32.0,41.0,78.0,1.0,5.0,20.0,6.0,1.0,16.7,1.48,0.25,0.0,0.0,24.0,0.0,5.0,4.0,4.0,1.0,0.0,2.0,66.7,1.0,0.0,4.0,1.0,6.0,10.0,0.0
745,Willian,BRA,Meio-Campista,Goiás,29.0,1993.0,31.0,28.0,2193.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9,0.9,0.6,1.5,6.0,68.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,885.0,1050.0,84.3,16233.0,4656.0,364.0,414.0,87.9,403.0,455.0,88.6,99.0,134.0,73.9,13.0,2.0,15.4,0.53,0.08,0.0,0.0,17.0,0.0,54.0,31.0,21.0,29.0,4.0,24.0,48.0,26.0,15.0,15.0,50.0,104.0,61.0,1.0
748,Yago,BRA,Meio-Campista,Bahia,27.0,1995.0,25.0,16.0,1363.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.6,1.0,11.0,55.0,32.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,569.0,673.0,84.5,8666.0,2293.0,311.0,339.0,91.7,176.0,210.0,83.8,46.0,66.0,69.7,14.0,4.0,28.6,0.92,0.26,0.0,0.0,27.4,0.0,45.0,25.0,15.0,18.0,12.0,23.0,42.6,31.0,2.0,20.0,16.0,61.0,14.0,1.0
